,comment_text,true_labels,pred_labels
105,ichinomiya kantarou grew ability see demon isolated bullied others share gift . instead became friend demon gaining great attachment existence . one day kantarou told strongest demon one known ogre eating tengu . amazed news strength kantarou vowed find demon far stronger deciding call haruka . since time kantarou searched far wide ogre eating tengu luck making living becoming folklore writer demon buster . particular job kantarou finally found news nearby shrine supposedly place ogre eating tengu,"['Comedy', 'Drama', 'Fantasy']","['Action', 'Shounen', 'Supernatural']"
106,story center man named toki num woman named remi num childhood friend forty . remi widower life mother daughter . toki return parent home divorce . reunion toki open remi divorce,"['Drama', 'Romance']",['Drama']
107,emily agrees marriage convenience count rafael father requested death . agreed would get divorced turned num would receive inheritance . however num birthday approach emily claim want make marriage void . stand rumor love affair longer asks lawyer take care escaping remote cottage avoid confronting cold arrogant man . naive think could escape . track declares break show true happiness marriage,['Romance'],['Romance']
108,dreamsl pursue abandon . ever wondered make choice . turn unseen creature called dreameaters whose job eat people dream . bad someone point life must choose two dream . college student nozomi tenmu much live meet yumemi dreameater . want work change people destiny whether like,"['Drama', 'Supernatural']","['Fantasy', 'Supernatural']"
109,hyunwoo deep shock depression girlfriend num year jihye car crash . grief enough guilt stricken conscience becomes embodied apparition jihye whose constant presence reminds horror night . desperate put past behind hyunwoo take mother advice agrees blind date . maybe new girl need get fresh start . someone make new memory . meet date think jihye . look exactly like dead girlfriend,"['Drama', 'Romance']","['Drama', 'Romance', 'Supernatural']"
110,weary crusade dante alighieri return home find farm raided family slaughtered . atrocity enough watch horror lucifer rise claim soul beloved beatrice . verge despair . dante take sword gate hell mad quest reclaim odds . even help guide dead poet virgil knight must still contend army demon personal literal rescue,"['Action', 'Fantasy', 'Supernatural']","['Action', 'Supernatural']"
111,num year segawa yuuta looking forward start new university life normal university life making new friend etc etc . suddenly plane elder sister brother law went missing became father three young niece . six tatami mat apartment accommodate num year old sora num year old miu num year old hina . fate yuuta,['Comedy'],['Comedy']
112,claire devastated loses custody battle two year old nephew court . raised late sister place hand wealthy ranch owner logan pierce brother sister husband . claire begs let stay nephew least get used new home . logan insists way able live nephew marry . loveless marriage begin coercion much store,['Romance'],['Romance']
113,heidi parent died baby left care selfish aunt dete . however dete found work abroad left five year old heidi grandfather house cantankerous old man life hill dorfli village goat young goat herder peter makeshift friend . new home heidi learn love countryside make friend flower goat importantly warm heart people around,[],['Drama']
114,single regular job nanhee start new cleaning gig meet deokhoo literally filthiest nerdiest guy ever seen . bad enough uber expensive action figure missing shift . stuck cleaning messy apartment order pay back . man ever seen girl game woman fawn star actually fall love,"['Comedy', 'Romance']","['Comedy', 'Romance']"
115,twelve year loved one brutally murdered annual family meeting ange ushiromiya eighteen sole heir ushiromiya family . ostracized peer ange seek companionship page diary left behind cousin maria . diary offer precious glimpse maria world struggle school friendship stuffed lion sakutarou fascination magic . diary contains last remnant ange dear cousin opportunity ange discover magic within,"['Shounen', 'Supernatural']","['Drama', 'Fantasy', 'Romance', 'Shoujo']"
116,series two boy named tsukushi jin . tsukushi boy special talent trait jin considered soccer genius . one stormy night jin meet tsukushi get dragged world soccer,['Shounen'],['Shounen']
117,first day summer vacation haruto ogi university student fell love shinya tago handsome high school student blind . although quickly got along became friend ogi swayed tago realize love . asked touch finger pushed saying tell going . absolutely red safe see right . ogi chooses remain friend tago learns ogi feeling take surprising course action,['Romance'],['Yaoi']
118,loly two side . appears shy tender girl excellent grade school change evil dark princess whose hobby making fun poor roommate temporally life house take responsible look . cute dark loli together submissive good tempered boy exciting life one roof unfolding,"['Comedy', 'Romance', 'School Life']","['Comedy', 'Fantasy', 'Romance']"
119,story begin jigyo crown prince recently exiled palace guard dangeum man raised chunggeum . three forced pas remaining day quiet village made mostly elderly resident . lead listless lonely jigyo begin pressing dangeum relieve traditional post voiceless shadow two quickly grow closer . hint bloody conspiracy dangeum mysterious origin chunggeum seems know letting three character connected happen exile,"['Adventure', 'Fantasy', 'Romance']","['Action', 'Drama']"
120,team scientist use dna rare pokemon mew create world strongest pokemon mewtwo . wanting used experiment mewtwo psychic power violent rage destroy scientist created . mewtwo try learn focus power aid giovanni man funded scientist operation discovers used . mewtwo decides find purpose life carry revenge human destroying life earth using deadly storm . ash ketchum group pokemon trainer summoned mewtwo battle soon discover invited mewtwo clone pokemon purpose . ash try find way stop mewtwo plot carried,"['Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy']","['Adventure', 'Fantasy', 'Shounen']"
